0, 0.6072529350089849200000000000000000000000, 1.0000000000000000000000000000000000000000
1, 0.6072529350089849200000000000000000000000, 0.6072529350088815600000000000000000000000
2, 0.4034803136820701600000000000000000000000, 0.3910319029545928900000000000000000000000
3, 0.2331103774987587100000000000000000000000, 0.2331103774988568500000000000000000000000
4, 0.1171981092915957700000000000000000000000, 0.1171981092916987600000000000000000000000
5, 0.0549309626354116260000000000000000000000, 0.0549309626355146130000000000000000000000
6, 0.0299303851226707110000000000000000000000, 0.0299303851225684040000000000000000000000
7, 0.0145329915054711600000000000000000000000, 0.0145329915053688530000000000000000000000
8, 0.0074111751334924869000000000000000000000, 0.0074111751333931219000000000000000000000
9, 0.0036647103602417408000000000000000000000, 0.0036647103601423758000000000000000000000
10, 0.0017893184847022625000000000000000000000, 0.0017893184846028976000000000000000000000
11, 0.0009038568735137975100000000000000000000, 0.0009038568736126628700000000000000000000
12, 0.0004449021765172700400000000000000000000, 0.0004449021766123606400000000000000000000
13, 0.0002201234818881570000000000000000000000, 0.0002201234819832476000000000000000000000
14, 0.0001077457660095260100000000000000000000, 0.0001077457661046166100000000000000000000
15, 0.0000542001582528595090000000000000000000, 0.0000542001583486717560000000000000000000
16, 0.0000298479546890634270000000000000000000, 0.0000298479547919394680000000000000000000
17, 0.0000146471900887984450000000000000000000, 0.0000146471901916744860000000000000000000
18, 0.0000071174250939054495000000000000000000, 0.0000071174251937700106000000000000000000
19, 0.0000034327032106817867000000000000000000, 0.0000034327033105463478000000000000000000
20, 0.0000018823905898746052000000000000000000, 0.0000018823904875675534000000000000000000
21, 0.0000009379976186607574800000000000000000, 0.0000009379975163537057600000000000000000
22, 0.0000004658010697711212300000000000000000, 0.0000004658009674640695200000000000000000
23, 0.0000002297027794917472200000000000000000, 0.0000002297026771846955000000000000000000
24, 0.0000001153188270153204800000000000000000, 0.0000001153187239311126400000000000000000
25, 0.0000000594780914936476890000000000000000, 0.0000000594779880833118390000000000000000
26, 0.0000000296803081764607240000000000000000, 0.0000000296802047661248740000000000000000
27, 0.0000000147814165109283470000000000000000, 0.0000000147813131005924970000000000000000
28, 0.0000000073319706764274351000000000000000, 0.0000000073318672660915851000000000000000
29, 0.0000000036072477574422557000000000000000, 0.0000000036071443471064057000000000000000
30, 0.0000000018531875062288705000000000000000, 0.0000000018530844220210341000000000000000
31, 0.0000000009231412786969706000000000000000, 0.0000000009230381944891341600000000000000
32, 0.0000000004581181614615736900000000000000, 0.0000000004580150772537372500000000000000
33, 0.0000000002260512887986010400000000000000, 0.0000000002261539983061666700000000000000
34, 0.0000000001140367106300388400000000000000, 0.0000000001139341954115025100000000000000
35, 0.0000000000571212278865917970000000000000, 0.0000000000570178175507418670000000000000
36, 0.0000000000280218313830626900000000000000, 0.0000000000279184210472127600000000000000
37, 0.0000000000140719658148213970000000000000, 0.0000000000139708800084292760000000000000
38, 0.0000000000069549921377642931000000000000, 0.0000000000068539063313721726000000000000
39, 0.0000000000033965052992357414000000000000, 0.0000000000033750433003909563000000000000
40, 0.0000000000016275314429492482000000000000, 0.0000000000015585449597566026000000000000
41, 0.0000000000008276990204336698300000000000, 0.0000000000008786166239005410700000000000
42, 0.0000000000004229394612309533800000000000, 0.0000000000004376499163072367100000000000
43, 0.0000000000002169375790117555900000000000, 0.0000000000002108313523763172300000000000
44, 0.0000000000001081357225984902500000000000, 0.0000000000000974220704108574860000000000
45, 0.0000000000000519861931280729550000000000, 0.0000000000000459077220682502230000000000
46, 0.0000000000000270894418008538200000000000, 0.0000000000000225375273998906780000000000
47, 0.0000000000000142802436542410760000000000, 0.0000000000000122695797518394560000000000
48, 0.0000000000000076050277186823223000000000, 0.0000000000000066335825721353103000000000
49, 0.0000000000000041633363423443370000000000, 0.0000000000000031363800445660672000000000
50, 0.0000000000000024424906541753444000000000, 0.0000000000000018873791418627661000000000
51, 0.0000000000000016098233857064770000000000, 0.0000000000000013322676295501878000000000
52, 0.0000000000000011657341758564144000000000, 0.0000000000000011102230246251565000000000
53, 0.0000000000000012139108308963036000000000, 0.0000000000000011102230246251565000000000
54, 0.0000000000000013249331333588193000000000, 0.0000000000000011102230246251565000000000
55, 0.0000000000000013804442845900771000000000, 0.0000000000000011102230246251565000000000
56, 0.0000000000000014081998602057060000000000, 0.0000000000000011102230246251565000000000
57, 0.0000000000000014220776480135205000000000, 0.0000000000000011102230246251565000000000
58, 0.0000000000000014290165419174277000000000, 0.0000000000000011102230246251565000000000
59, 0.0000000000000014324859888693813000000000, 0.0000000000000011102230246251565000000000
60, 0.0000000000000014342207123453581000000000, 0.0000000000000011102230246251565000000000
61, 0.0000000000000014350880740833466000000000, 0.0000000000000011102230246251565000000000
62, 0.0000000000000014355217549523408000000000, 0.0000000000000011102230246251565000000000
63, 0.0000000000000014357385953868379000000000, 0.0000000000000011102230246251565000000000
